4.472508716873344753e-02 5.083203692315259481e+00
7.747904492388095476e-02 2.683240462586606867e+00
1.000417136115400729e-01 2.832772328579515886e-01
1.183907255277769910e-01 4.166499310308886095e+00
1.342649060181366760e-01 1.766536080580230816e+00
1.484602709966598155e-01 5.649758158031161770e+00
1.614203501484287873e-01 3.249794928302506491e+00
1.734223210956045702e-01 8.498316985738512130e-01
1.846531138250211423e-01 4.733053776024796377e+00
1.952458623659303616e-01 2.333090546296141099e+00
2.052993638529406473e-01 6.216312623747072053e+00
2.148893271101698366e-01 3.816349394018416774e+00
2.240752853018193602e-01 1.416386164289761496e+00
2.329050556155924101e-01 5.299608241740692449e+00
2.414177327023757647e-01 2.899645012012051382e+00
2.496457652411310513e-01 4.996817822833818923e-01
2.576164371426218347e-01 4.382903859734327057e+00
2.653529495976502117e-01 1.982940630005657567e+00
2.728752280514771256e-01 5.866162707456602732e+00
2.802005350255956651e-01 3.466199477727933242e+00
2.873439429951585300e-01 1.066236247999292175e+00
2.943187045031555593e-01 4.949458325450237339e+00
3.011365455533721591e-01 2.549495095721567850e+00
3.078079008667914396e-01 1.495318659929267824e-01
3.143421044892443228e-01 4.032753943443843525e+00
3.207475456891001886e-01 1.632790713715202457e+00
3.270317975705273050e-01 5.516012791166147622e+00
3.332017240205505382e-01 3.116049561437449711e+00
3.392635692901252997e-01 7.160863317088086433e-01
3.452230335358209001e-01 4.599308409159753808e+00
3.510853369209004926e-01 2.199345179431112740e+00
3.568552743245366199e-01 6.082567256882057904e+00
3.625372622879739493e-01 3.682604027153359993e+00
3.681353795027897946e-01 1.282640797424718926e+00
3.736534018947703650e-01 5.165862874875664090e+00
3.790948331596482035e-01 2.765899645147023023e+00
3.844629314511093798e-01 3.659364154183819551e-01
3.897607327974746960e-01 4.249158492869270276e+00
3.949910717241194580e-01 1.849195263140629208e+00
4.001565994785985514e-01 5.732417340591574373e+00
4.052598001904744729e-01 3.332454110862933305e+00
4.103030052448446430e-01 9.324908811342353943e-01
4.152884061050901021e-01 4.815712958585180559e+00
4.202180657845306921e-01 2.415749728856539491e+00
4.250939291369791317e-01 1.578649912789842347e-02
4.299178321114764945e-01 3.899008576578843588e+00
4.346915100958349543e-01 1.499045346850145677e+00
4.394166054562733126e-01 5.382267424301090841e+00
4.440946743658145124e-01 2.982304194572449774e+00
4.487271930017521226e-01 5.823409648438087061e-01
4.533155631819905662e-01 4.465563042294753870e+00
4.578611175011189083e-01 2.065599812566055959e+00
4.623651240194273093e-01 5.948821890017057967e+00
4.668287905515153824e-01 3.548858660288360056e+00
4.712532685954952671e-01 1.148895430559662145e+00
4.756396569389230167e-01 5.032117508010664153e+00
4.799890049733736008e-01 2.632154278281966242e+00
4.843023157459198647e-01 2.321910485532683310e-01
4.885805487725903284e-01 4.115413126004270339e+00
4.928246226361064908e-01 1.715449896275572428e+00
4.970354173877716830e-01 5.598671973726574436e+00
5.012137767712567804e-01 3.198708743997876525e+00
5.053605102841572938e-01 7.987455142691786136e-01
5.094763950915542905e-01 4.681967591720180621e+00
5.135621778043545360e-01 2.282004361991482710e+00
5.176185761339077152e-01 6.165226439442484718e+00
5.216462804332554493e-01 3.765263209713786807e+00
5.256459551343636294e-01 1.365299979985088896e+00
5.296182400897858633e-01 5.248522057436090904e+00
5.335637518264122470e-01 2.848558827707392993e+00
5.374830847182396898e-01 4.485955979788087689e-01
5.413768120844648646e-01 4.331817675429697090e+00
5.452454872186283108e-01 1.931854445700999179e+00
5.490896443540264071e-01 5.815076523152001187e+00
5.529097995701495183e-01 3.415113293423303276e+00
5.567064516444866218e-01 1.015150063694605365e+00
5.604800828536683488e-01 4.898372141145607372e+00
5.642311597275818658e-01 2.498408911416909461e+00
5.679601337597862676e-01 9.844568168832523725e-02
5.716674420772829279e-01 3.981667759139213558e+00
5.753535080724484496e-01 1.581704529410515647e+00
5.790187419997064877e-01 5.464926606861517655e+00
5.826635415393150996e-01 3.064963377132819744e+00
5.862882923304565397e-01 6.650001474042355198e-01
5.898933684756469953e-01 4.548222224855123841e+00
5.934791330183288860e-01 2.148258995126425930e+00
5.970459383953687915e-01 6.031481072577427938e+00
6.005941268660510701e-01 3.631517842848730027e+00
6.041240309190440971e-01 1.231554613120145802e+00
6.076359736587041427e-01 5.114776690571034123e+00
6.111302691719836533e-01 2.714813460842336212e+00
6.146072228771228829e-01 3.148502311137519882e-01
6.180671318552148907e-01 4.198072308564640309e+00
6.215102851656629790e-01 1.798109078836056085e+00
6.249369641464748160e-01 5.681331156286944406e+00
6.283474427002749829e-01 3.281367926558246495e+00
6.317419875668575102e-01 8.814046968296622708e-01
6.351208585830427911e-01 4.764626774280550592e+00
6.384843089305557440e-01 2.364663544551852681e+00
6.418325853725915797e-01 6.247885622002854689e+00
6.451659284796948945e-01 3.847922392274156778e+00
6.484845728455341796e-01 1.447959162545572553e+00
6.517887472931206405e-01 5.331181239996460874e+00
6.550786750719828078e-01 2.931218010267762963e+00
6.583545740467737772e-01 5.312547805390650524e-01
6.616166568777673840e-01 4.414476857990180747e+00
6.648651311936597530e-01 2.014513628261482836e+00
6.681001997570769069e-01 5.897735705712371157e+00
6.713220606231593557e-01 3.497772475983673246e+00
6.745309072915743887e-01 1.097809246254975335e+00
6.777269288522859148e-01 4.981031323706091030e+00
6.809103101253933810e-01 2.581068093977393119e+00
6.840812317953292032e-01 1.811048642486952076e-01
6.872398705396933760e-01 4.064326941699583529e+00
6.903863991529824995e-01 1.664363711970885618e+00
6.935209866654591382e-01 5.547585789422001312e+00
6.966437984573931042e-01 3.147622559693303401e+00
6.997549963688921570e-01 7.476593299646054902e-01
7.028547388055284006e-01 4.630881407415493811e+00
7.059431808399559971e-01 2.230918177686795900e+00
7.090204743097038298e-01 6.114140255137911595e+00
7.120867679113184190e-01 3.714177025409213684e+00
7.151422072910205152e-01 1.314213795680515773e+00
7.181869351320339101e-01 5.197435873131404094e+00
7.212210912387325701e-01 2.797472643402706183e+00
7.242448126177484236e-01 3.975094136742356454e-01
7.272582335561704747e-01 4.280731491125123966e+00
7.302614856969648072e-01 1.880768261396426055e+00
7.332546981117319396e-01 5.763990338847314376e+00
7.362379973709175518e-01 3.364027109118616465e+00
7.392115076115848282e-01 9.640638793899185544e-01
7.421753506028487823e-01 4.847285956841034249e+00
7.451296458090735930e-01 2.447322727112336338e+00
7.480745104509227694e-01 4.735949738363842698e-02
7.510100595643524057e-01 3.930581574834526748e+00
7.539364060576314586e-01 1.530618345105828837e+00
7.568536607664670957e-01 5.413840422556944532e+00
