0.0166015625	0.972412109375	0.0228271484375	0.9693603515625	
0.0185546875	0.972412109375	0.0218505859375	0.9705810546875	
0.0185546875	0.974365234375	0.0198974609375	0.9698486328125	
0.0186767578125	0.9700927734375	0.0230712890625	0.9686279296875	
0.0196533203125	0.9696044921875	0.020751953125	0.970458984375	
0.0203857421875	0.9671630859375	0.0211181640625	0.9727783203125	
0.0162353515625	0.9725341796875	0.026123046875	0.97021484375	
0.0181884765625	0.9732666015625	0.0230712890625	0.9681396484375	
0.021728515625	0.968505859375	0.0203857421875	0.9725341796875	
0.019775390625	0.97021484375	0.023193359375	0.970458984375	
0.0201416015625	0.9722900390625	0.0262451171875	0.9676513671875	
0.02001953125	0.973876953125	0.0162353515625	0.9764404296875	
0.01513671875	0.974853515625	0.02001953125	0.972900390625	
