simulator_	0.819138427734375	0.1476215435835925	0.8190194091796875	0.14776616901463147
simulator_corrected	0.819138427734375	0.1476215435835925	0.8190194091796875	0.14776616901463147
ibmqx2_	0.7888572998046876	0.12943857497062916	0.7772894287109375	0.136583819971546
ibmqx2_corrected	0.7809983794422624	0.1400309356415119	0.7763762712542569	0.1447819926697677
vigo_	0.803128662109375	0.11230456417574539	0.802065185546875	0.14884887739240474
vigo_corrected	0.8240925654363818	0.13107167568315653	0.8011121910686424	0.1548613420167808
valencia_	0.818917724609375	0.1317526272666963	0.825841796875	0.1331196021602003
valencia_corrected	0.8197106418815908	0.13787430889801755	0.8066767679282177	0.1527988206522963
ourense_	0.7760958251953125	0.15895626725386405	0.8358603515625	0.11861492609836768
ourense_corrected	0.7770481911269285	0.16564787430944225	0.8437159854622917	0.12656413557176982
santiago_	0.811479248046875	0.1316744720093781	0.7943140869140625	0.1486997723006048
santiago_corrected	0.8135670645394288	0.1379640176466872	0.7985114696092795	0.15318407254673289
melbourne_	0.8074600830078125	0.12103820268977711	0.7912767333984375	0.13529516003704997
melbourne_corrected	0.8171264362458736	0.134221004075911	0.7917501225948721	0.14935118487270305
athens_	0.8101383056640625	0.1417697270254617	0.811907958984375	0.13555569103384618
athens_corrected	0.8102373027991451	0.14444258048697728	0.811306026927977	0.13924149077129117
