simulator_	0.852386474609375	0.006349049928696557	0.85418701171875	0.0017992435269755464
simulator_corrected	0.852386474609375	0.006349049928696557	0.85418701171875	0.0017992435269755464
ibmqx2_	0.805938720703125	0.026801505925931605	0.792877197265625	0.007826494557273687
ibmqx2_corrected	0.8069750935604594	0.02833371229129327	0.7880339379754242	0.03751588262913169
ourense_	0.83807373046875	0.021420731344934336	0.814605712890625	0.017119327724759596
ourense_corrected	0.8397730170874778	0.022376770106822503	0.8168401675764885	0.01780392696727568
vigo_	0.796875	0.026388512923813872	0.829010009765625	0.02981682953795825
vigo_corrected	0.8194997157475838	0.030724090089807178	0.8295116909959953	0.031553994002706864
valencia_	0.82098388671875	0.008401373416588379	0.82373046875	0.004676264968109852
valencia_corrected	0.8406732304417244	0.009157005192747727	0.8203146563621309	0.005286773753623514
melbourne_	0.5455322265625	0.25653646146481085	0.809967041015625	0.01608258994658306
melbourne_corrected	0.5177410617551462	0.2846081652654023	0.8174241393386855	0.017927415545299842
athens_	0.820281982421875	0.02271514587332623	0.853424072265625	0.023007481253656842
athens_corrected	0.817989918084436	0.023450847510307328	0.8522583502024292	0.023845810530105864
santiago_	0.829345703125	0.011025929602532663	0.832000732421875	0.015236647754255967
santiago_corrected	0.8330397584297937	0.01136442064720025	0.832610880763915	0.015682701143719693
