simulator_	0.852464599609375	0.00404385966929044	0.85355224609375	0.0037401554906111006
simulator_corrected	0.852464599609375	0.00404385966929044	0.85355224609375	0.0037401554906111006
ourense_	0.836265869140625	0.016779617448598908	0.811202392578125	0.014508647516693375
ourense_corrected	0.8386633950221081	0.017570013115668057	0.8112124724923947	0.015022011458470822
vigo_	0.798419189453125	0.019041328359522908	0.8362744140625	0.02087604442427836
ibmqx2_	0.80234375	0.02815981405650597	0.807445068359375	0.007517888174504263
vigo_corrected	0.8355358492405519	0.021508020585764336	0.8391124177491782	0.022147862461929416
ibmqx2_corrected	0.8038515446242661	0.029852063641190828	0.8185884029281962	0.033551779355502846
melbourne_	0.546903076171875	0.17526126828253635	0.797335205078125	0.02173297865390857
melbourne_corrected	0.5209794632075048	0.19380104077839053	0.8095655046188766	0.02595008232622058
athens_	0.816922607421875	0.018517135807963374	0.857559814453125	0.014740036029626067
athens_corrected	0.8141479858457958	0.019028053784654424	0.8579309814085805	0.015298025168812136
santiago_	0.821754150390625	0.012623093760924374	0.815306396484375	0.011153239132400605
santiago_corrected	0.8247156482797073	0.013534131588252613	0.8567662985147897	0.017762472854750314
valencia_	0.781719970703125	0.036128735183375164	0.833289794921875	0.018759960826868975
valencia_corrected	0.8601348959675592	0.016969034390314476	0.8354186827624288	0.020982770975083664
valencia_	0.820303955078125	0.016922901610267924	0.83619873046875	0.01781912178633794
valencia_corrected	0.8344051451257832	0.022581166077608305	0.8362264473319471	0.01935860863582337
