simulator_	0.85382080078125	0.002102836081170925	0.856292724609375	0.0028788608148889627
simulator_corrected	0.85382080078125	0.002102836081170925	0.856292724609375	0.0028788608148889627
ibmqx2_	0.814422607421875	0.026511521366363155	0.83294677734375	0.02165165712939187
ibmqx2_corrected	0.8093532272906534	0.028550332987149596	0.8348759480653041	0.022801179483735477
valencia_	0.844390869140625	0.0032162400153368715	0.8480224609375	0.010258628121320564
valencia_corrected	0.8580907808693421	0.0033783098096729957	0.8428075793968508	0.011214128845724312
vigo_	0.831939697265625	0.016819892681391238	0.826751708984375	0.022423651056692848
vigo_corrected	0.8497940925873331	0.019566680040607378	0.8292300805729633	0.023493355858348608
melbourne_	0.838623046875	0.01282174172533218	0.82037353515625	0.011018324987790809
melbourne_corrected	0.8555883933369157	0.014110116632713745	0.8218267293485562	0.01212385739422194
ourense_	0.81182861328125	0.02694486132006511	0.866241455078125	0.020033738282278137
ourense_corrected	0.8150300089388329	0.028186988115690634	0.8742714674264991	0.02125584561694371
santiago_	0.851287841796875	0.00799135284316479	0.824859619140625	0.01038149518625458
santiago_corrected	0.9388951284571108	0.009190672819206252	0.7993628240808555	0.012457185962472167
athens_	0.839630126953125	0.007845510836071263	0.84185791015625	0.0029480675477864555
athens_corrected	0.8409401390958768	0.007981920612157955	0.8404442213577613	0.0030305646067846238
