0	-0.01300048828125	0.92401123046875	0.02203369140625	0.94366455078125
100	-0.006103515625	0.9354248046875	0.02294921875	0.945068359375
200	-0.01544189453125	0.92010498046875	0.02447509765625	0.95306396484375
300	0.01031494140625	0.95257568359375	0.0208740234375	0.952392578125
400	0.01422119140625	0.94793701171875	0.01629638671875	0.95086669921875
500	0.012451171875	0.95263671875	0.01806640625	0.952392578125
600	0.00775146484375	0.94549560546875	0.028076171875	0.947021484375
700	0.0113525390625	0.9520263671875	0.02618408203125	0.94818115234375
800	0.01190185546875	0.94769287109375	0.02252197265625	0.95648193359375
900	0.0128173828125	0.954833984375	0.01702880859375	0.95648193359375
