0	0.01373291015625	0.92010498046875	0.01214599609375	0.95001220703125
100	0.0125732421875	0.9130859375	0.01312255859375	0.94830322265625
200	-0.01171875	0.893798828125	0.010009765625	0.9490966796875
300	-0.00872802734375	0.89312744140625	0.01312255859375	0.95196533203125
400	-0.01751708984375	0.89080810546875	0.0123291015625	0.94580078125
500	0.01165771484375	0.91961669921875	0.03125	0.9254150390625
600	-0.01239013671875	0.89569091796875	0.01104736328125	0.94683837890625
700	-0.01409912109375	0.89605712890625	0.03692626953125	0.92376708984375
800	0.01678466796875	0.91510009765625	0.0103759765625	0.9417724609375
900	0.00946044921875	0.90631103515625	0.029541015625	0.927978515625
