simulator_	0.81914111328125	0.0313831166297054	0.81903662109375	0.031174407534869792
simulator_corrected	0.81914111328125	0.0313831166297054	0.81903662109375	0.031174407534869792
ibmqx2_	0.79430908203125	0.023373842766619156	0.793415283203125	0.008606877302164367
ibmqx2_corrected	0.7935611035016784	0.024752090738467864	0.7552967037341268	0.041598752027042926
ourense_	0.801161865234375	0.029357201600848842	0.7787576904296875	0.03325878170909532
ourense_corrected	0.8021945157126407	0.03076471488269238	0.7801329240156296	0.03433632682087216
valencia_	0.7681357421875	0.04410667419813404	0.796889404296875	0.030168908105194497
valencia_corrected	0.800441450067568	0.04031543861108084	0.7910024634783193	0.03446926033310475
vigo_	0.7836556396484375	0.030057239254331968	0.8071298828125	0.03472073902781256
vigo_corrected	0.8005694120097454	0.03478400659892782	0.80732342626789	0.03645198884020615
melbourne_	0.4918839111328125	0.13827605511616559	0.778850341796875	0.030228722074912447
melbourne_corrected	0.45883109519776505	0.15375422468081948	0.7846579310535431	0.031993044604830906
athens_	0.7820069580078125	0.03485149934558153	0.8252625732421875	0.0298674478858795
athens_corrected	0.7786709278119037	0.03605763450761436	0.8231395617349716	0.031198325822342873
santiago_	0.7882266845703125	0.03247254321192112	0.7716878662109375	0.0426456074330337
santiago_corrected	0.7959165760366119	0.03484779541381087	0.7725225126010389	0.044961087067822814
