0	0.02789306640625	0.93487548828125	0.02593994140625	0.93878173828125
100	0.028564453125	0.9296875	0.02716064453125	0.93670654296875
200	0.02813720703125	0.93048095703125	0.02789306640625	0.93914794921875
300	0.02978515625	0.9351806640625	0.03033447265625	0.93572998046875
400	0.008544921875	0.91357421875	0.03192138671875	0.93365478515625
500	0.01422119140625	0.92474365234375	0.026123046875	0.9400634765625
600	0.0286865234375	0.93408203125	0.0301513671875	0.93310546875
700	0.03131103515625	0.93365478515625	0.03155517578125	0.93231201171875
800	0.00689697265625	0.91607666015625	0.02655029296875	0.94195556640625
900	0.02935791015625	0.92779541015625	0.021728515625	0.9371337890625
