0	-0.0185546875	0.9105224609375	0.012451171875	0.9462890625
100	0.00103759765625	0.93402099609375	0.02996826171875	0.92645263671875
200	0.0126953125	0.9447021484375	0.015625	0.947265625
300	0.01654052734375	0.94622802734375	0.01715087890625	0.94757080078125
400	0.0064697265625	0.9422607421875	0.01800537109375	0.94354248046875
500	0.01629638671875	0.94610595703125	0.01263427734375	0.94720458984375
600	0.01470947265625	0.94378662109375	0.01519775390625	0.95062255859375
700	-0.00799560546875	0.92437744140625	0.013916015625	0.94140625
800	-0.01519775390625	0.91925048828125	0.01263427734375	0.94085693359375
900	0.0101318359375	0.9415283203125	0.012939453125	0.941162109375
