simulator_	0.81832275390625	0.029988879785282717	0.81878662109375	0.030462609185769405
simulator_corrected	0.81832275390625	0.029988879785282717	0.81878662109375	0.030462609185769405
vigo_	0.775732421875	0.02947191969328448	0.79482421875	0.03733172011437865
vigo_corrected	0.8061129192019243	0.03416357239668692	0.7921813917122751	0.039851635545607236
ibmqx2_	0.795654296875	0.01927992288483041	0.7792236328125	0.007072118033338954
ibmqx2_corrected	0.796638227429008	0.020112202759777237	0.7436487192890747	0.030284783548935018
ourense_	0.79381103515625	0.0318145516301715	0.77509765625	0.033055693980513945
ourense_corrected	0.7958667175378354	0.0331457213473693	0.7757047149538617	0.03422983757911392
melbourne_	0.49267578125	0.1328358910101778	0.7863525390625	0.029194656066619546
melbourne_corrected	0.45561322043157604	0.1486194508543262	0.7907780195865071	0.0325302805356022
athens_	0.78262939453125	0.033059608855873106	0.82047119140625	0.030800449270371514
athens_corrected	0.7798914415551629	0.034186356443740525	0.8186936078281866	0.032064719840244435
santiago_	0.7967529296875	0.028751847580961606	0.801220703125	0.030918518562753884
santiago_corrected	0.8008625063419584	0.029875080591481137	0.7999497171590195	0.031839661101958475
