0.000000000000000000e+00 0.000000000000000000e+00
6.283185307179586787e-02 1.570796326794896558e+00
6.283185307179586787e-02 -1.570796326794896558e+00
1.256637061435917357e-01 1.570796326794896558e+00
1.256637061435917357e-01 -1.570796326794896558e+00
1.884955592153876036e-01 1.570796326794896558e+00
1.884955592153876036e-01 -1.570796326794896558e+00
2.513274122871834715e-01 1.570796326794896558e+00
2.513274122871834715e-01 -1.570796326794896558e+00
3.141592653589793116e-01 1.570796326794896558e+00
3.141592653589793116e-01 -1.570796326794896558e+00
3.769911184307752072e-01 1.570796326794896558e+00
3.769911184307752072e-01 -1.570796326794896558e+00
4.398229715025711029e-01 1.570796326794896558e+00
4.398229715025711029e-01 -1.570796326794896558e+00
5.026548245743669430e-01 1.570796326794896558e+00
5.026548245743669430e-01 -1.570796326794896558e+00
5.654866776461627831e-01 1.570796326794896558e+00
5.654866776461627831e-01 -1.570796326794896558e+00
6.283185307179586232e-01 1.570796326794896558e+00
6.283185307179586232e-01 -1.570796326794896558e+00
6.911503837897545743e-01 1.570796326794896558e+00
6.911503837897545743e-01 -1.570796326794896558e+00
7.539822368615504145e-01 1.570796326794896558e+00
7.539822368615504145e-01 -1.570796326794896558e+00
8.168140899333462546e-01 1.570796326794896558e+00
8.168140899333462546e-01 -1.570796326794896558e+00
8.796459430051422057e-01 1.570796326794896558e+00
8.796459430051422057e-01 -1.570796326794896558e+00
9.424777960769380458e-01 1.570796326794896558e+00
9.424777960769380458e-01 -1.570796326794896558e+00
1.005309649148733886e+00 1.570796326794896558e+00
1.005309649148733886e+00 -1.570796326794896558e+00
1.068141502220529837e+00 1.570796326794896558e+00
1.068141502220529837e+00 -1.570796326794896558e+00
1.130973355292325566e+00 1.570796326794896558e+00
1.130973355292325566e+00 -1.570796326794896558e+00
1.193805208364121517e+00 1.570796326794896558e+00
1.193805208364121517e+00 -1.570796326794896558e+00
1.256637061435917246e+00 1.570796326794896558e+00
1.256637061435917246e+00 -1.570796326794896558e+00
1.319468914507713198e+00 1.570796326794896558e+00
1.319468914507713198e+00 -1.570796326794896558e+00
1.382300767579509149e+00 1.570796326794896558e+00
1.382300767579509149e+00 -1.570796326794896558e+00
1.445132620651304878e+00 1.570796326794896558e+00
1.445132620651304878e+00 -1.570796326794896558e+00
1.507964473723100829e+00 1.570796326794896558e+00
1.507964473723100829e+00 -1.570796326794896558e+00
1.570796326794896780e+00 1.570796326794896558e+00
1.570796326794896780e+00 -1.570796326794896558e+00
1.633628179866692509e+00 1.570796326794896558e+00
1.633628179866692509e+00 -1.570796326794896558e+00
1.696460032938488460e+00 1.570796326794896558e+00
1.696460032938488460e+00 -1.570796326794896558e+00
1.759291886010284411e+00 1.570796326794896558e+00
1.759291886010284411e+00 -1.570796326794896558e+00
1.822123739082080141e+00 1.570796326794896558e+00
1.822123739082080141e+00 -1.570796326794896558e+00
1.884955592153876092e+00 1.570796326794896558e+00
1.884955592153876092e+00 -1.570796326794896558e+00
1.947787445225671821e+00 1.570796326794896558e+00
1.947787445225671821e+00 -1.570796326794896558e+00
2.010619298297467772e+00 1.570796326794896558e+00
2.010619298297467772e+00 -1.570796326794896558e+00
2.073451151369263723e+00 1.570796326794896558e+00
2.073451151369263723e+00 -1.570796326794896558e+00
2.136283004441059674e+00 1.570796326794896558e+00
2.136283004441059674e+00 -1.570796326794896558e+00
2.199114857512855181e+00 1.570796326794896558e+00
2.199114857512855181e+00 -1.570796326794896558e+00
2.261946710584651132e+00 1.570796326794896558e+00
2.261946710584651132e+00 -1.570796326794896558e+00
2.324778563656447083e+00 1.570796326794896558e+00
2.324778563656447083e+00 -1.570796326794896558e+00
2.387610416728243035e+00 1.570796326794896558e+00
2.387610416728243035e+00 -1.570796326794896558e+00
2.450442269800038986e+00 1.570796326794896558e+00
2.450442269800038986e+00 -1.570796326794896558e+00
2.513274122871834493e+00 1.570796326794896558e+00
2.513274122871834493e+00 -1.570796326794896558e+00
2.576105975943630444e+00 1.570796326794896558e+00
2.576105975943630444e+00 -1.570796326794896558e+00
2.638937829015426395e+00 1.570796326794896558e+00
2.638937829015426395e+00 -1.570796326794896558e+00
2.701769682087222346e+00 1.570796326794896558e+00
2.701769682087222346e+00 -1.570796326794896558e+00
2.764601535159018297e+00 1.570796326794896558e+00
2.764601535159018297e+00 -1.570796326794896558e+00
2.827433388230814248e+00 1.570796326794896558e+00
2.827433388230814248e+00 -1.570796326794896558e+00
2.890265241302609756e+00 1.570796326794896558e+00
2.890265241302609756e+00 -1.570796326794896558e+00
2.953097094374405707e+00 1.570796326794896558e+00
2.953097094374405707e+00 -1.570796326794896558e+00
3.015928947446201658e+00 1.570796326794896558e+00
3.015928947446201658e+00 -1.570796326794896558e+00
3.078760800517997609e+00 1.570796326794896558e+00
3.078760800517997609e+00 -1.570796326794896558e+00
3.141592653589793116e+00 0.000000000000000000e+00
